Date,Date,Open,High,Low,Close,SMA,WMA,MOMENTUM,K,D,RSI,MACD,R,ADX,CCI,MACDsignal,MACDhist
2002/7/22,2002/7/22,1.5777,1.5819,1.5711,1.5795,1.5646499999999999,1.5704309090908826,0.035399999999999876,85.75664536555102,87.35189042118738,83.36456825502452,0.01113556079424538,-12.910284463895044,62.7957185584141,86.22939153125375,0.01117374273049126,-3.8181936245879414e-05
2002/7/23,2002/7/23,1.5789,1.5789,1.5557,1.5624,1.56608,1.5700218181817913,0.01429999999999998,71.66409476506401,81.08731569952833,61.06986518543983,0.008199919968861602,-52.154195011337634,59.19643658501137,5.222643003885686,0.01063304768292223,-0.0024331277140606285
2002/7/24,2002/7/24,1.5621,1.5791,1.5586,1.5726,1.56854,1.5712072727272461,0.024599999999999955,67.59465062152496,75.00513025071338,66.9312417832179,0.007410250460383017,-29.024943310657402,55.98150875684761,27.358142962416647,0.010047084551551464,-0.002636834091168447
2002/7/25,2002/7/25,1.5713,1.5862,1.5699,1.5845,1.5715999999999999,1.5741090909090643,0.03059999999999996,70.46691063664208,69.90855200774372,72.33138646690091,0.00817648315480235,-4.126213592233082,53.93663357504041,114.88398415393449,0.00970697520668799,-0.0015304920518856395
2002/7/26,2002/7/26,1.5832,1.584,1.5613,1.5654,1.57283,1.5729818181817914,0.012299999999999978,65.1194018699293,67.72698770936549,56.017567123405385,0.005761503655613787,-58.26330532212917,50.26173717794672,-27.605779153772087,0.008989616742856315,-0.0032281130872425286
2002/7/29,2002/7/29,1.5651,1.569,1.5563,1.5629,1.57223,1.5711763636363372,-0.006000000000000005,50.215977101222734,61.93409653593142,54.238466971721266,0.0037189774239894113,-76.39344262295121,46.012046850805646,-134.14393040727498,0.008031318684880514,-0.004312341260891103
2002/7/30,2002/7/30,1.5637,1.5745,1.5603,1.5726,1.5719800000000002,1.5712436363636102,-0.0024999999999999467,36.9398907103822,50.75842322717813,59.749540576970894,0.003600132891733443,-44.59016393442646,43.01266899298547,-33.16469926925179,0.0072256485406719554,-0.0036255156489385125
2002/7/31,2002/7/31,1.5715,1.5732,1.5563,1.5635,1.5713000000000001,1.569701818181792,-0.006800000000000139,34.86338797814175,40.67308526324894,53.08548535202328,0.002170056179194857,-74.42622950819732,39.530882055036464,-91.03840682788194,0.006306449929494301,-0.0041363937502994445
2002/8/1,2002/8/1,1.5633,1.5649,1.5465,1.5609,1.5700800000000001,1.5678109090908832,-0.012199999999999989,39.085215619881104,36.96283143613507,51.270145211444444,0.0008674798725309962,-63.727959697733134,36.43638276521274,-142.27450980391998,0.0053175462827737005,-0.004450066410242704
2002/8/2,2002/8/2,1.5608,1.5725,1.5599,1.5693,1.56936,1.567669090909065,-0.007200000000000095,39.75884709088631,37.90248356296977,56.59803289047801,0.0011497698026778913,-42.56926952141085,33.21425948957851,-16.387586514847246,0.004559768740938099,-0.0034099989382602074
2002/8/5,2002/8/5,1.5685,1.5708,1.5603,1.5604,1.5674500000000002,1.5660399999999741,-0.019099999999999895,42.90512174643152,40.583061485733026,50.143789928105285,9.621889001154571e-05,-64.98740554156171,30.314348541507705,-50.60865060865045,0.0037482142225878164,-0.0036519953325762707
2002/8/6,2002/8/6,1.5604,1.5604,1.5339,1.5375,1.5649600000000001,1.5605945454545196,-0.024899999999999922,33.108896712597534,38.59095518330517,37.815201429514254,-0.0035645522721499123,-93.11663479923509,30.360918427158204,-216.43458827573997,0.0024186203144536842,-0.005983172586603597
2002/8/7,2002/8/7,1.5376,1.5424,1.5303,1.5381,1.5615100000000002,1.5557109090908832,-0.034499999999999975,18.807033108002656,31.607017189010616,38.25713423722693,-0.005541301775779273,-86.04651162790694,30.737960683422692,-176.82198327359427,0.0009713617525931465,-0.006512663528372419
2002/8/8,2002/8/8,1.5383,1.5412,1.5248,1.5311,1.5561700000000003,1.5501818181817921,-0.053400000000000114,11.361520401199257,21.092483407266528,35.03000409485069,-0.007415543705411309,-89.35810810810818,31.577535576203285,-142.44101369065268,-0.0005535301488622092,-0.0068620135565491
2002/8/9,2002/8/9,1.531,1.5365,1.5207,1.524,1.5520300000000002,1.5443327272727012,-0.04139999999999988,11.111674999705178,13.760076169635743,31.98896481038322,-0.009158633060445398,-93.86617100371733,32.6933652324699,-121.632392794517,-0.002118094314604607,-0.007040538745840791
2002/8/12,2002/8/12,1.523,1.5333,1.5225,1.5318,1.5489200000000003,1.540654545454519,-0.031099999999999905,13.317580825722795,11.930258742209121,38.50543374870436,-0.008780999898743147,-79.36802973977677,33.697611923109854,-87.21760676286242,-0.003329531693538887,-0.00545146820520426
2002/8/13,2002/8/13,1.531,1.538,1.5247,1.5374,1.5454000000000003,1.5385599999999737,-0.0351999999999999,19.838689459507602,14.755981761645236,42.87193298578488,-0.007428320519747622,-68.19047619047589,33.49833991011171,-57.65535922391278,-0.004074766025576839,-0.003353554494170783
2002/8/14,2002/8/14,1.5382,1.5468,1.5347,1.5355,1.5426000000000006,1.5367599999999737,-0.027999999999999803,27.317889317889648,20.158053201040058,41.75424559386557,-0.006534796916189967,-71.42857142857119,31.494783424177335,-22.319289321389437,-0.0045220443693246805,-0.002012752546865286
2002/8/15,2002/8/15,1.5344,1.5408,1.5295,1.5354,1.5400500000000004,1.5354509090908828,-0.025499999999999856,30.050709392027112,25.735762723141494,41.69068466961164,-0.005720698170470939,-71.62162162162136,30.412945605583683,-35.41600592028719,-0.004739981424078546,-0.0009807167463923936
2002/8/16,2002/8/16,1.5355,1.5396,1.5318,1.5385,1.5369700000000006,1.5351690909090645,-0.03079999999999994,34.24967265900037,30.539423789639084,44.59572409104576,-0.004568409997982581,-64.47105788423148,29.4392915688494,-11.178558397187485,-0.004708786619333825,0.0001403766213512441
2002/8/19,2002/8/19,1.5385,1.5445,1.524,1.5267,1.5336000000000005,1.5333018181817915,-0.03370000000000006,32.38869838423292,32.22969347842017,36.83425721011416,-0.005227206816897034,-84.88664987405542,29.623758393639065,-49.356725146198514,-0.00480304483707259,-0.00042416197982444396
2002/8/20,2002/8/20,1.527,1.5302,1.5214,1.5283,1.5326800000000005,1.5323381818181552,-0.009200000000000097,32.31451724459644,32.98429609594328,38.448195207103836,-0.005184624374838798,-70.88122605363966,30.114053408886758,-120.65040650405743,-0.004872422934848264,-0.0003122014399905334
2002/8/21,2002/8/21,1.5279,1.5342,1.5205,1.5319,1.5320600000000006,1.532196363636337,-0.006199999999999983,31.817762432683363,32.173659353837614,42.1438770387969,-0.0044562668823930895,-56.65399239543696,29.551129414193873,-63.3098355152775,-0.0047967581980382324,0.0003404913156451429
2002/8/22,2002/8/22,1.5312,1.5313,1.5175,1.5215,1.5311000000000006,1.530276363636337,-0.009599999999999831,28.705552894676504,30.94594419065214,35.33405722891331,-0.005191599523996615,-86.34812286689413,29.486731523323584,-125.64731534477892,-0.004868547530030666,-0.000323051993965949
2002/8/23,2002/8/23,1.52,1.5231,1.5158,1.5201,1.5307100000000005,1.528276363636337,-0.0039000000000000146,23.622950826534872,28.048755384631615,34.500231427417845,-0.005592444548086606,-86.12903225806457,29.681588666036085,-148.2352941176439,-0.0050001651696772,-0.0005922793784094056
2002/8/26,2002/8/26,1.5203,1.5242,1.5177,1.5215,1.5296800000000004,1.5266018181817915,-0.010299999999999976,15.30331388307843,22.543939201429968,36.17378043245188,-0.005404276395697627,-81.61290322580628,29.529297691021895,-100.01975894092274,-0.0050736399380445505,-0.0003306364576530765
2002/8/27,2002/8/27,1.5213,1.5351,1.5195,1.5339,1.5293300000000005,1.527369090909064,-0.0035000000000000586,31.77475553557396,23.567006748395787,48.998143233607976,-0.0034178329455418766,-41.61290322580628,26.632154220825253,4.031402503711276,-0.0047725841212258825,0.001354751175684006
2002/8/28,2002/8/28,1.5332,1.5376,1.5307,1.5327,1.5290500000000005,1.5279818181817912,-0.0028000000000001357,46.77943876212968,31.28583606026072,47.96192709989078,-0.0022252425989404134,-41.114982578397395,24.43633869328974,70.45880149812757,-0.004309431117173979,0.0020841885182335653
2002/8/29,2002/8/29,1.5324,1.5503,1.5318,1.5485,1.5303600000000006,1.5315181818181551,0.01309999999999989,72.24460940261581,50.266267900106506,60.25772643462268,0.0006768831093986183,-5.217391304347899,24.62406301987699,169.31726907630386,-0.0034028285305244157,0.0040797116399230345
2002/8/30,2002/8/30,1.5487,1.5545,1.545,1.5494,1.5314500000000009,1.5349799999999731,0.010900000000000132,80.16311051453728,66.39571955976095,60.84330411223756,0.002519843345893502,-13.178294573643123,25.360341910563502,177.29295968904677,-0.0023259790984484306,0.004845822444341933
2002/9/2,2002/9/2,1.5489,1.5518,1.5459,1.5479,1.5335700000000008,1.5379709090908824,0.021200000000000108,88.18335018537262,80.1970233675086,59.22723654615082,0.003325155869230434,-17.054263565891336,26.022992912181365,117.68438521989552,-0.0012985000134159096,0.004623655882646344
2002/9/3,2002/9/3,1.5487,1.5657,1.5483,1.5653,1.5372700000000008,1.543739999999973,0.03699999999999992,89.65527955135087,86.00058008375362,69.62568772391141,0.005960228015456703,-0.8016032064131815,28.246925502899682,137.01081163392698,2.1268719106383666e-05,0.00593895929635032
2002/9/4,2002/9/4,1.5648,1.5671,1.56,1.564,1.540480000000001,1.548599999999973,0.03210000000000002,92.03374941248084,89.95745971640149,68.18217389739573,0.0071194374218372936,-6.0428849902531905,30.383404877864074,118.28373255907722,0.00131184484687564,0.005807592574961653
2002/9/5,2002/9/5,1.5638,1.5729,1.5626,1.5659,1.5449200000000007,1.5532218181817916,0.044399999999999995,93.49145079434807,91.72682658605997,69.21852892978346,0.007757665637920574,-12.25919439579668,32.846343975724295,110.93282995123334,0.0024838122634292647,0.00527385337449131
2002/9/6,2002/9/6,1.564,1.5705,1.5563,1.5596,1.5488700000000009,1.5558909090908828,0.03950000000000009,85.45652951608638,90.32724324097181,61.80223891862311,0.006971642443776682,-24.094202898550524,33.287354543778406,74.66750445072861,0.003299781387128795,0.003671861056647887
2002/9/9,2002/9/9,1.5583,1.5619999999999998,1.5546,1.5568,1.552400000000001,1.557332727272701,0.03529999999999989,74.75360492357993,84.56719507800483,58.696591193699476,0.005820896889347615,-30.149812734082467,33.22852143579728,39.49526813880079,0.0037581660238958535,0.002062730865451762
2002/9/10,2002/9/10,1.5566,1.5618,1.5515,1.5548,1.5544900000000008,1.5577690909090647,0.02089999999999992,64.30101491688002,74.83704978551549,56.44543184225408,0.004605791471205212,-42.8909952606635,32.33910558724803,14.812429560456044,0.003912279741588464,0.000693511729616748
2002/9/11,2002/9/11,1.5551,1.5579,1.5469,1.5537,1.556590000000001,1.5576254545454284,0.02100000000000013,49.66406916358786,62.90622966801598,55.152781812929405,0.003523879780186867,-46.7153284671531,30.36809609141813,-36.42764498795543,0.0038416615667881734,-0.0003177817866013063
2002/9/12,2002/9/12,1.5537,1.5619999999999998,1.551,1.5608,1.5578200000000009,1.558390909090883,0.012299999999999978,47.44301714790705,53.80270040945836,61.47935911076392,0.0036513450315414087,-43.36917562724008,29.3393153015157,5.515587529976982,0.0038070585603796705,-0.00015571352883826184
2002/9/13,2002/9/13,1.5608,1.5654,1.5498,1.5506,1.5579400000000008,1.5570781818181558,0.0011999999999998678,33.532916704959966,43.54666767215167,50.179798931278306,0.0022228308414129483,-82.59259259259281,28.995673041543576,-46.78939294324228,0.0035190171569311757,-0.0012961863155182274
2002/9/16,2002/9/16,1.5503,1.5525,1.5395,1.5404,1.5571900000000007,1.553889090909065,-0.007500000000000062,24.03685506479916,35.00426297255543,41.670099253099806,-8.331865114419301e-05,-97.30538922155718,26.206894421957816,-201.24851367419103,0.0028640470100083815,-0.0029473656611525745
2002/9/17,2002/9/17,1.5406,1.5425,1.5277,1.5415,1.554810000000001,1.551036363636338,-0.02379999999999982,15.818784486846672,24.462852085535307,42.83178838664924,-0.0013284279641778696,-69.46902654867243,25.50201324688026,-188.18984547461383,0.0021017788328836088,-0.0034302067970614783
2002/9/18,2002/9/18,1.541,1.5527,1.535,1.5502,1.553430000000001,1.5501981818181563,-0.013800000000000034,28.59855922923819,22.818066260294717,51.34694872089507,-0.0008753213747290101,-50.22123893805308,22.959621169179044,-74.37536316095444,0.0015604878860449507,-0.0024358092607739607
2002/9/19,2002/9/19,1.5489,1.5595,1.5482,1.5566,1.5525000000000009,1.5507745454545203,-0.009300000000000086,53.25296394765295,32.556769221245986,56.627409239477366,0.00028096596503601745,-32.47663551401878,21.73871967299823,26.275690340802722,0.0013278475367705992,-0.0010468815717345817
2002/9/20,2002/9/20,1.5576,1.5590000000000002,1.5449,1.5542,1.551960000000001,1.5510836363636114,-0.005400000000000071,66.50656519332013,49.452696123403804,54.17739507316524,0.0006509872818152296,-29.708222811670883,20.036798877612178,15.188834154349838,0.001204782035869623,-0.0005537947540543934
2002/9/23,2002/9/23,1.5543,1.5614,1.5481,1.55,1.5512800000000009,1.5507272727272479,-0.006799999999999917,68.70026525198965,62.81993146432095,49.9732737264805,0.0002921655597889483,-40.84880636604754,18.90668161615627,28.08429616166571,0.0010388517674913185,-0.0007466862077023702
2002/9/24,2002/9/24,1.55,1.5605,1.548,1.5585,1.5516500000000009,1.5520399999999752,0.0037000000000000366,70.38019451812583,68.52900832114524,57.40577467176823,0.0011833319669252162,-18.302387267904336,17.868398635710285,61.277705345499264,0.001065120894661118,0.00011821107226409814
2002/9/25,2002/9/25,1.5626,1.567,1.5564,1.5567,1.5519500000000008,1.552958181818157,0.0029999999999998916,71.54671832218575,70.20905936410047,55.46677871346025,0.001432571796867954,-26.208651399491103,18.061982577879505,100.34463412679435,0.0011319301496078155,0.00030064164726013864
2002/9/26,2002/9/26,1.5568,1.5621,1.5541,1.5578,1.5516500000000009,1.5540218181817935,-0.0029999999999998916,77.3597640404697,73.09555896026048,56.46524880233253,0.0016652960107073067,-23.409669211195673,17.682221953817184,75.76485663943689,0.001228905760716814,0.00043639024999049276
2002/9/27,2002/9/27,1.5585,1.5612,1.5512,1.5605,1.5526400000000007,1.5556309090908846,0.00990000000000002,77.94741306191706,75.61796514152422,58.97389712075305,0.0020887976339858394,-16.53944020356226,16.645245744655988,66.80723126781554,0.0013852497376748187,0.0007035478963110207
2002/9/30,2002/9/30,1.561,1.5742,1.5599,1.5683,1.5554300000000008,1.5584781818181574,0.027900000000000036,81.66662339235967,78.9912668315822,65.3778245033257,0.0032815163015063042,-12.688172043010791,17.867531252524525,157.25742417023773,0.0017300254765532706,0.0015514908249530336
2002/10/1,2002/10/1,1.5677,1.5764,1.5649,1.5659999999999998,1.5578800000000008,1.5603999999999756,0.024499999999999744,78.46455545746706,79.35953063724797,62.1969541033879,0.003554851043348073,-25.120772946860292,19.265613260118847,155.43695797198035,0.0020618119432432346,0.0014930391001048383
2002/10/2,2002/10/2,1.564,1.5696,1.5604,1.5694,1.5598000000000007,1.562494545454521,0.019199999999999884,76.5702947845803,78.90049121146905,64.99439947115214,0.004012147819478784,-22.222222222222538,19.377560456547528,92.64184397163358,0.002416418466195153,0.0015957293532836312
2002/10/3,2002/10/3,1.5696,1.5730000000000002,1.567,1.5704,1.5611800000000007,1.5644218181817937,0.013800000000000034,74.5450480661746,76.52663276940736,65.82095738308024,0.004244045966833365,-19.047619047619015,20.01988557706625,104.48732674784131,0.0027487143754021007,0.0014953315914312646
2002/10/4,2002/10/4,1.5696,1.5712,1.5637,1.5651,1.5622700000000007,1.5651345454545211,0.01089999999999991,72.28742827334361,74.46759037469955,57.78586728547983,0.0034987516177913403,-39.788732394366534,19.738186693324742,51.00401606425953,0.002885084783109235,0.0006136668346821052
2002/10/7,2002/10/7,1.5638,1.5673,1.5616,1.5657,1.5638400000000006,1.5657581818181574,0.015700000000000047,65.5413965273121,70.79129095561014,58.42427663902463,0.002973628588467392,-37.676056338027955,18.944382641962687,18.24571538609443,0.002901183656810718,7.244493165667375e-05
2002/10/8,2002/10/8,1.5651,1.569,1.5519999999999998,1.5529,1.5632800000000004,1.5637690909090665,-0.005600000000000049,41.49899396378283,59.77593958814621,43.00728578186352,0.0008376255009214795,-93.25396825396814,17.991033806761237,-90.11776753712293,0.0025259912648308565,-0.001688365763909377
2002/10/9,2002/10/9,1.5531,1.5658,1.5508,1.5645,1.5640600000000007,1.5639909090908843,0.007800000000000029,39.26711309523836,48.769167862111125,54.97182823574301,0.001039486250166366,-46.48437499999996,17.365597208356633,-54.26356589147043,0.0022557176258009492,-0.0012162313756345832
2002/10/10,2002/10/10,1.5652,1.5685,1.5608,1.5638,1.5646600000000006,1.5639436363636119,0.006000000000000005,37.014302248677474,39.26013643589959,54.20879396995749,0.0010234906040984537,-49.21874999999965,16.12878144004895,-2.576671694318868,0.002031676349127768,-0.0010081857450293143
2002/10/11,2002/10/11,1.564,1.5654,1.5577,1.5612,1.5647300000000006,1.5633145454545208,0.0006999999999999229,48.30729166666677,41.52956900352757,51.271722164675836,0.0006259771650858337,-59.37500000000024,15.694401263731786,-74.59459459458787,0.0017760946793019617,-0.001150117514216128
2002/10/14,2002/10/14,1.5619999999999998,1.5631,1.5551,1.5578,1.5636800000000006,1.562054545454521,-0.010499999999999954,40.97926051051068,42.10028480861834,47.52996680350699,-9.014533827711446e-05,-72.6562499999996,15.854133895846662,-101.1882189356628,0.0014367783124694024,-0.001526923650746517
2002/10/15,2002/10/15,1.5575,1.5579,1.5481,1.5529,1.5623700000000005,1.560094545454521,-0.01309999999999989,30.47787998842206,39.921477388533205,42.556717193635514,-0.001165158045220549,-80.72289156626552,17.299346609752597,-152.8521221951891,0.0009636989747075931,-0.002128857019928142
2002/10/16,2002/10/16,1.5518,1.5559,1.5492,1.5530000000000002,1.5607300000000006,1.5583909090908845,-0.016399999999999748,24.00692039246276,31.8213536304652,42.69268753837018,-0.001750488448528209,-80.32128514056186,18.60003805226794,-123.7103174603185,0.0004702103523010836,-0.0022206988008292928
2002/10/17,2002/10/17,1.5526,1.558,1.5489,1.5498,1.5586700000000007,1.556403636363612,-0.02059999999999995,16.207733645907584,23.56417800893084,39.37853867603519,-0.0024492930461965656,-92.64069264069246,19.0530630665785,-107.95366795366897,-6.060844742576178e-05,-0.002388684598770804
2002/10/18,2002/10/18,1.5498,1.5516,1.5428,1.5454,1.5567000000000006,1.553990909090885,-0.01969999999999983,13.089918875375425,17.768190971248625,35.20346522162644,-0.003344206020778673,-90.076335877862,20.620870038687634,-145.2348381212972,-0.000657626188035382,-0.0026865798327432907
2002/10/21,2002/10/21,1.5447,1.5514,1.5405,1.5419999999999998,1.5543300000000007,1.5513181818181576,-0.023700000000000276,7.804926090382227,12.367526203888447,32.266243922482964,-0.004186441070436864,-94.73684210526372,22.420020478501577,-131.18012422360437,-0.0012992288939265605,-0.002887212176510303
2002/10/22,2002/10/22,1.5431,1.5494,1.541,1.5455,1.553590000000001,1.549712727272703,-0.007399999999999851,11.045983278807903,10.646942748188554,38.16713057575494,-0.004049926383068225,-82.14285714285674,24.039255874334124,-98.7258716716269,-0.0017993557101341358,-0.0022505706729340894
2002/10/23,2002/10/23,1.5454,1.5508,1.5422,1.5475,1.5518900000000007,1.5486054545454304,-0.016999999999999904,17.10891183782768,11.986607069005972,41.408059004050166,-0.0035256625002380027,-74.9999999999996,24.903648328974008,-70.17114914425282,-0.0021132296719712025,-0.0014124328282668001
2002/10/24,2002/10/24,1.5474,1.5549,1.5443,1.5543,1.5509400000000007,1.5490436363636124,-0.009500000000000064,35.67717985299864,21.277358323211445,51.092264599850566,-0.0021571222413743207,-44.578313253011736,24.060438067624947,-1.3292433537851185,-0.002121210139135406,-3.591210223891474e-05
2002/10/25,2002/10/25,1.5539,1.5566,1.5501,1.5505,1.5498700000000007,1.5489636363636123,-0.010699999999999932,48.772417948236544,33.852836546354325,46.3368856480911,-0.0017362628655170909,-55.752212389380404,22.680865557749307,37.89279112753991,-0.0020512197257502576,0.00031495686023316673
2002/10/28,2002/10/28,1.5505,1.5622,1.5445,1.5597,1.5500600000000007,1.5507509090908849,0.0019000000000000128,68.89468890610787,51.11476223578106,57.0823983971001,-0.00019239124865744195,-11.520737327188666,21.439250298861236,108.17084493965069,-0.001713250911733382,0.0015208596630759401
2002/10/29,2002/10/29,1.5597,1.5605,1.5542,1.5565,1.5504200000000006,1.551921818181794,0.0036000000000000476,73.11827956989252,63.59512880807902,52.98223480578217,0.0003271967065283654,-26.267281105990897,20.32179656586197,120.09182070798853,-0.0013422604356857918,0.0016694571422141572
2002/10/30,2002/10/30,1.5565,1.5586,1.5547,1.5574,1.5508600000000006,1.5531909090908849,0.0043999999999997375,80.03072196620575,74.01456348073542,54.01445030628776,0.0007455324286063103,-22.119815668203344,19.316088206162632,100.29890401860006,-0.0009626617330872277,0.001708194161693538
2002/10/31,2002/10/31,1.5578,1.5653,1.555,1.5645,1.5523300000000007,1.5556709090908847,0.014699999999999935,82.79569892473113,78.64823348694317,61.435558591810135,0.001901865780253198,-3.225806451612557,19.031819837492257,133.6514428538971,-0.000441838548843514,0.002343704329096712
2002/11/1,2002/11/1,1.5645,1.5675,1.5606,1.5635,1.5541400000000005,1.5577018181817939,0.018099999999999783,86.52001275251423,83.1154778811504,59.92222572415889,0.0023852819475012055,-14.814814814814875,19.454881210685393,126.36937487273416,7.218335958279862e-05,0.002313098587918407
2002/11/4,2002/11/4,1.5641,1.5647,1.5522,1.5574,1.5556800000000004,1.5582945454545212,0.01540000000000008,80.58630176971502,83.30067114898681,51.34917405640549,0.001768213391551976,-38.11320754716985,18.343697790441663,45.276142416602625,0.00038055245630446723,0.0013876609352475088
2002/11/5,2002/11/5,1.5575,1.5672,1.5553,1.5625,1.5573800000000004,1.559534545454521,0.016999999999999904,74.4776625409423,80.52799235439053,57.05661714260446,0.0019900636756904344,-19.762845849802044,16.521870083074568,85.31746031745726,0.0006731908598291885,0.001316872815861246
2002/11/6,2002/11/6,1.5626,1.5651,1.5557,1.5632,1.5589500000000005,1.560592727272703,0.015699999999999825,73.27722502385183,76.11372977816973,57.81141675358167,0.00212898137816131,-18.534482758620655,14.882225146444181,67.06388613042607,0.0009378800449804833,0.0011911013331808266
2002/11/7,2002/11/7,1.564,1.5815,1.5621,1.5796,1.5614800000000004,1.5643472727272483,0.025299999999999878,84.87249618434042,77.54246124971154,71.05514146273116,0.004281998390504693,-5.13513513513518,17.27808748723449,219.25465838509558,0.0015459015623485216,0.0027360968281561716
2002/11/8,2002/11/8,1.5796,1.5930000000000002,1.578,1.5912,1.5655500000000004,1.5697509090908848,0.04069999999999996,90.585815995023,82.9118457344051,76.7830069071125,0.0069247230291515915,-3.711340206186058,20.85303967572427,229.36492522820197,0.002523869101767262,0.00440085392738433
2002/11/11,2002/11/11,1.5897,1.5967,1.5854,1.587,1.5682800000000006,1.5736509090908848,0.02729999999999988,89.5517824499977,88.33669820978706,71.12102865376949,0.007663744600678868,-21.797752808988864,24.430186038324443,150.3084563818209,0.00345839191975119,0.004205352680927678
2002/11/12,2002/11/12,1.587,1.5924,1.5833,1.5895,1.5715800000000004,1.5775090909090665,0.03299999999999992,85.87023573474306,88.66927805992127,72.4639569425478,0.008103208425198405,-16.179775280899094,26.928114730090034,102.83122699153843,0.004302904011650684,0.0038003044135477212
2002/11/13,2002/11/13,1.5896,1.5898,1.584,1.586,1.5744400000000005,1.5801309090908846,0.02860000000000018,79.32584269662918,84.91595362712333,67.57577183513645,0.0075510949817674256,-24.044943820224574,29.17625055267906,73.89290346488836,0.0048934841880355455,0.00265761079373188
2002/11/14,2002/11/14,1.5855,1.5894,1.5775,1.5791,1.5759000000000005,1.5809781818181572,0.014599999999999946,73.4082397003745,79.53477271058227,58.87609478499481,0.005975593670605184,-39.550561797752955,28.96318501363836,38.659693976372075,0.0050902313666845705,0.0008853623039206133
2002/11/15,2002/11/15,1.5785,1.5815,1.5728,1.5799,1.5775400000000006,1.58170545454543,0.016400000000000192,65.27492807903177,72.66967015867851,59.5470001060714,0.004866198650865128,-37.75280898876389,27.4076192347407,8.403361344538347,0.00504949814562649,-0.00018329949476136257
2002/11/18,2002/11/18,1.579,1.5827,1.5774,1.5813,1.5799300000000007,1.5823890909090665,0.023900000000000032,60.76958414918784,66.48425064286472,60.79079970019045,0.004166401720214985,-37.198067632850346,26.263519264099283,12.030033980048962,0.004888935159188035,-0.0007225334389730498
2002/11/19,2002/11/19,1.5813,1.5912,1.5769,1.5805,1.5817300000000007,1.5824927272727027,0.018000000000000016,58.34616833225385,61.46356018682451,59.62677961683278,0.0034548144887136534,-39.51219512195127,26.819570446749214,19.225113953831343,0.004628185946374511,-0.0011733714576608574
2002/11/20,2002/11/20,1.5805,1.5827,1.5702,1.5708,1.5824900000000008,1.5805054545454298,0.007600000000000051,39.29412202836159,52.803291503267786,47.399370831563665,0.0015937534372034712,-74.85549132947995,25.450359764208663,-115.54252199413355,0.004076470944707049,-0.002482717507503578
2002/11/21,2002/11/21,1.5714,1.582,1.5705,1.5819,1.5827200000000008,1.5803981818181572,0.0023000000000001908,33.19809503035592,43.61279513032381,58.27785612617288,0.0018626174857543365,-55.84905660377337,24.218070149922166,-74.86687965920963,0.003673952133988374,-0.0018113346482340376
2002/11/22,2002/11/22,1.5812,1.5847,1.577,1.5799,1.5815900000000007,1.5798854545454302,-0.011299999999999866,30.0362626777722,34.176159912163264,55.960854518771754,0.0016795081750649032,-63.39622641509414,23.681597033053816,-28.021015761822152,0.003311325959638652,-0.0016318177845737487
2002/11/25,2002/11/25,1.5781,1.5788,1.5625,1.5641,1.5793000000000008,1.5767054545454302,-0.02289999999999992,31.13984999396895,31.458069234032383,41.48365984214508,-0.0005885033061236999,-94.64882943143797,22.783073621682707,-184.93004378938804,0.0026022660931364064,-0.0031907693992601063
2002/11/26,2002/11/26,1.5648,1.5663,1.5454,1.5519999999999998,1.575550000000001,1.571741818181794,-0.03750000000000009,21.226362311674876,27.467491661138705,33.9992835230087,-0.003529015594485152,-85.58951965065559,24.277685821658615,-227.79843040066146,0.0014874876044779412,-0.005016503198963093
2002/11/27,2002/11/27,1.5519999999999998,1.5539,1.5409,1.547,1.5716500000000009,1.566550909090885,-0.039000000000000146,10.704209940615875,21.023474082086597,31.398359678210202,-0.005810467390990004,-87.87276341948312,26.078492431377196,-177.38709827449816,0.00016058669621104205,-0.005971054087201046
2002/11/28,2002/11/28,1.5469,1.5547,1.5446,1.5511,1.5688500000000007,1.5628145454545213,-0.028000000000000025,15.605348983247362,15.845307078512732,35.868302323296675,-0.006393302327735162,-79.72166998011932,27.49648918572608,-112.12717521318076,-0.001031029489960995,-0.005362272837774167
2002/11/29,2002/11/29,1.5505,1.5582,1.5467,1.5566,1.5665200000000008,1.5605872727272487,-0.0233000000000001,21.206096752816485,15.838551892226603,41.54535353607338,-0.005739266198175219,-68.78727634194823,27.86416382113732,-70.6289978678022,-0.001887072527818127,-0.003852193670357092
2002/12/2,2002/12/2,1.5565,1.5589,1.5447,1.5579,1.5641800000000008,1.5590199999999759,-0.023399999999999865,30.101279688686883,22.30424180825027,42.873439854580376,-0.00492026562764214,-66.20278330019856,28.466952532198285,-56.49235147634196,-0.002438562182331584,-0.002481703445310556
2002/12/3,2002/12/3,1.5586,1.5716,1.555,1.5695,1.5630800000000007,1.5599872727272488,-0.01100000000000012,45.1074375663826,32.138271335962024,53.37587654143078,-0.0026793195409400283,-34.70319634703215,26.091121015103017,16.733891819215387,-0.0024823362475331194,-0.00019698329340690898
2002/12/4,2002/12/4,1.57,1.5759999999999998,1.5672,1.5701,1.5630100000000007,1.5612636363636123,-0.0006999999999999229,56.92541856925428,44.044711941441285,53.8633475922202,-0.0011280084098150844,-33.333333333333165,23.821693735939217,56.278721812549236,-0.0022360948224934766,0.0011080864126783922
